tlist,excited_pop,coherence,rc_pop
8.8,0.9997626165498794,0.02373479898012402,0.1731399616579788
8.9,0.999746565591603,0.02533987566220248,0.17313996064428855
9.0,0.9997309972878057,0.02689669106143683,0.17313995966488357
9.1,0.9997160410252768,0.028392306355271513,0.17313995872776317
9.200000000000001,0.9997018207836778,0.029814323400457893,0.17313995784055494
9.3,0.9996884541087498,0.031150987414042933,0.1731399570104514
9.4,0.9996760511412147,0.032391284084937695,0.1731399562441526
9.5,0.9996647137100958,0.0335250302439545,0.1731399555478068
9.600000000000001,0.999654534497569,0.03454295738105635,0.17313995492696543
9.700000000000001,0.9996455962820198,0.03543678734205297,0.17313995438653412
9.8,0.9996379712662748,0.036199299508188745,0.1731399539307339
9.9,0.999631720494994,0.036824389059856806,0.17313995356306813
